Date,Time,Butt 1,Butt 2,Butt 3,Butt 4
25/07/2015,14:00:00,25.125,25.222,21.76,16.808
25/07/2015,15:00:00,25.805,25.708,20.043,16.808
25/07/2015,16:00:00,22.812,23.196,19.187,16.523
25/07/2015,17:00:00,24.545,25.028,19.187,16.713
25/07/2015,18:00:00,21.187,21.473,18.331,16.332
25/07/2015,19:00:00,19.853,20.615,17.665,16.141
25/07/2015,20:00:00,18.616,19.377,16.618,15.569
25/07/2015,21:00:00,17.855,18.616,16.046,15.282
25/07/2015,22:00:00,17.094,17.76,15.569,14.996
25/07/2015,23:00:00,16.618,17.284,15.282,14.613
26/07/2015,00:00:00,16.046,16.618,14.709,14.325
26/07/2015,01:00:00,15.473,16.141,14.517,14.038
26/07/2015,02:00:00,15.187,15.76,14.134,13.846
26/07/2015,03:00:00,14.9,15.473,14.038,13.654
26/07/2015,04:00:00,14.325,14.996,13.75,13.461
26/07/2015,05:00:00,14.23,14.804,13.558,13.269
26/07/2015,06:00:00,14.517,14.9,14.038,13.558
26/07/2015,07:00:00,14.517,14.9,14.134,13.461
26/07/2015,08:00:00,14.517,14.709,13.942,13.461
26/07/2015,09:00:00,14.517,14.709,14.038,13.461
26/07/2015,10:00:00,14.9,15.187,14.421,13.654
26/07/2015,11:00:00,14.804,15.187,14.613,13.654
26/07/2015,12:00:00,14.517,14.709,14.23,13.461
26/07/2015,13:00:00,14.804,15.091,14.709,13.654
26/07/2015,14:00:00,15.378,15.664,15.282,14.038
26/07/2015,15:00:00,15.664,15.855,15.76,14.517
26/07/2015,16:00:00,15.76,15.855,15.569,14.517
26/07/2015,17:00:00,17.284,17.57,16.713,15.473
26/07/2015,18:00:00,16.618,16.903,16.332,15.76
26/07/2015,19:00:00,16.332,16.523,16.237,15.855
26/07/2015,20:00:00,15.76,15.76,15.664,15.282
26/07/2015,21:00:00,15.282,15.378,14.996,14.804
26/07/2015,22:00:00,15.282,15.282,15.091,14.709
26/07/2015,23:00:00,15.091,15.091,14.996,14.517
27/07/2015,00:00:00,14.9,14.996,14.9,14.517
27/07/2015,01:00:00,14.9,14.996,14.9,14.421
27/07/2015,02:00:00,14.804,14.804,14.804,14.421
27/07/2015,03:00:00,14.709,14.804,14.804,14.421
27/07/2015,04:00:00,14.613,14.804,14.709,14.421
27/07/2015,05:00:00,14.709,14.804,14.804,14.421
27/07/2015,06:00:00,14.9,14.996,15.091,14.613
27/07/2015,07:00:00,15.569,15.76,15.569,14.996
27/07/2015,08:00:00,16.618,16.808,16.618,15.569
27/07/2015,09:00:00,18.901,19.187,19.853,18.236
27/07/2015,10:00:00,20.519,20.519,20.519,18.521
27/07/2015,11:00:00,20.901,20.996,21.378,18.806
27/07/2015,12:00:00,19.282,19.377,19.758,17.95
27/07/2015,13:00:00,21.951,21.76,20.329,18.045
27/07/2015,14:00:00,20.615,20.71,20.519,17.76
27/07/2015,15:00:00,20.138,20.329,20.329,17.76
27/07/2015,16:00:00,20.138,20.234,20.234,17.665
27/07/2015,17:00:00,19.377,19.282,19.377,17.284
27/07/2015,18:00:00,18.616,18.711,18.711,16.903
27/07/2015,19:00:00,17.95,18.14,17.95,16.523
27/07/2015,20:00:00,17.284,17.475,17.475,16.046
27/07/2015,21:00:00,16.903,17.094,17.189,15.951
27/07/2015,22:00:00,16.427,16.618,16.903,15.664
27/07/2015,23:00:00,16.046,16.237,16.618,15.473
28/07/2015,00:00:00,15.664,15.951,16.332,15.378
28/07/2015,01:00:00,15.187,15.378,15.951,15.091
28/07/2015,02:00:00,15.091,15.187,15.76,14.996
28/07/2015,03:00:00,14.613,14.9,15.473,14.709
28/07/2015,04:00:00,14.23,14.421,15.091,14.421
28/07/2015,05:00:00,14.134,14.23,14.996,14.421
28/07/2015,06:00:00,14.9,15.282,15.569,15.378
28/07/2015,07:00:00,15.951,16.618,16.903,17.76
28/07/2015,08:00:00,16.046,16.523,17.76,18.426
28/07/2015,09:00:00,16.713,16.999,17.76,17.665
28/07/2015,10:00:00,17.094,17.855,18.426,17.665
28/07/2015,11:00:00,17.379,17.855,18.236,17.284
28/07/2015,12:00:00,19.092,19.758,19.567,17.76
28/07/2015,13:00:00,20.71,21.473,20.996,17.95
28/07/2015,14:00:00,19.758,20.329,20.138,17.57
28/07/2015,15:00:00,23.1,23.966,19.853,17.665
28/07/2015,16:00:00,22.429,22.812,19.662,17.57
28/07/2015,17:00:00,20.138,20.424,18.806,16.999
28/07/2015,18:00:00,19.472,19.662,17.95,16.618
28/07/2015,19:00:00,18.616,18.806,17.284,16.141
28/07/2015,20:00:00,17.665,18.045,16.903,15.76
28/07/2015,21:00:00,16.523,17.094,16.237,15.378
28/07/2015,22:00:00,15.855,16.332,15.664,14.9
28/07/2015,23:00:00,14.996,15.664,15.091,14.613
29/07/2015,00:00:00,14.421,14.996,14.517,14.23
29/07/2015,01:00:00,13.846,14.325,14.038,13.75
29/07/2015,02:00:00,13.173,13.75,13.558,13.365
29/07/2015,03:00:00,12.69,13.173,13.076,13.076
29/07/2015,04:00:00,12.304,12.69,12.69,12.69
29/07/2015,05:00:00,12.401,12.69,12.594,12.69
29/07/2015,06:00:00,12.883,13.076,12.98,12.883
29/07/2015,07:00:00,13.75,14.325,14.038,13.846
29/07/2015,08:00:00,15.378,16.427,16.237,16.046
29/07/2015,09:00:00,16.427,18.045,18.14,18.236
29/07/2015,10:00:00,17.094,18.14,18.236,17.284
29/07/2015,11:00:00,17.379,18.14,17.95,16.713
29/07/2015,12:00:00,17.855,18.806,17.665,16.427
29/07/2015,13:00:00,18.996,19.853,19.948,17.094
29/07/2015,14:00:00,19.662,20.996,19.853,17.284
29/07/2015,15:00:00,18.045,18.426,17.95,16.141
29/07/2015,16:00:00,19.092,19.948,18.236,16.523
29/07/2015,17:00:00,18.331,18.806,17.475,15.951
29/07/2015,18:00:00,18.331,18.711,16.999,15.76
29/07/2015,19:00:00,17.57,17.475,16.332,15.282
29/07/2015,20:00:00,16.903,16.999,15.855,14.996
29/07/2015,21:00:00,16.237,16.237,15.473,14.709
29/07/2015,22:00:00,15.76,15.951,15.091,14.421
29/07/2015,23:00:00,15.187,15.378,14.709,14.134
30/07/2015,00:00:00,14.325,14.517,14.134,13.75
30/07/2015,01:00:00,13.75,13.942,13.654,13.365
30/07/2015,02:00:00,13.076,13.365,13.173,12.98
30/07/2015,03:00:00,12.98,13.269,13.076,12.883
30/07/2015,04:00:00,12.304,12.497,12.497,12.497
30/07/2015,05:00:00,12.11,12.304,12.304,12.304
30/07/2015,06:00:00,12.304,13.173,12.69,13.076
30/07/2015,07:00:00,14.421,15.473,14.709,16.713
30/07/2015,08:00:00,18.045,19.092,17.665,20.329
30/07/2015,09:00:00,15.855,17.76,17.57,19.092
30/07/2015,10:00:00,19.187,20.71,17.57,17.855
30/07/2015,11:00:00,18.331,19.377,18.996,17.379
30/07/2015,12:00:00,20.329,21.091,19.758,17.665
30/07/2015,13:00:00,24.158,25.902,23.004,17.665
30/07/2015,14:00:00,22.525,23.292,21.473,17.475
30/07/2015,15:00:00,22.046,23.677,19.758,17.189
30/07/2015,16:00:00,24.738,27.862,19.282,17.094
30/07/2015,17:00:00,24.255,25.222,17.76,16.427
30/07/2015,18:00:00,22.333,21.282,17.379,16.141
30/07/2015,19:00:00,21.282,20.043,16.523,15.76
30/07/2015,20:00:00,20.138,18.901,15.76,15.187
30/07/2015,21:00:00,18.996,17.855,15.091,14.517
30/07/2015,22:00:00,17.76,16.713,14.421,14.038
30/07/2015,23:00:00,16.713,15.855,13.75,13.558
31/07/2015,00:00:00,15.76,14.9,13.173,13.076
31/07/2015,01:00:00,14.804,14.038,12.594,12.401
31/07/2015,02:00:00,14.038,13.269,11.916,11.916
31/07/2015,03:00:00,13.076,12.497,11.334,11.431
31/07/2015,04:00:00,12.304,11.625,10.748,10.846
31/07/2015,05:00:00,11.625,11.139,10.455,10.553
31/07/2015,06:00:00,12.69,12.207,10.846,11.139
31/07/2015,07:00:00,15.378,14.996,12.69,15.187
31/07/2015,08:00:00,17.855,17.665,16.618,19.662
31/07/2015,09:00:00,20.71,21.187,20.996,24.158
31/07/2015,10:00:00,19.758,20.424,22.717,20.519
31/07/2015,11:00:00,22.238,23.004,23.388,19.662
31/07/2015,12:00:00,21.855,22.333,23.292,19.282
31/07/2015,13:00:00,23.677,25.222,25.028,18.901
31/07/2015,14:00:00,22.333,26.683,23.004,18.426
31/07/2015,15:00:00,22.238,22.429,20.615,17.95
31/07/2015,16:00:00,22.238,21.76,20.424,17.855
31/07/2015,17:00:00,21.855,20.71,19.758,17.665
31/07/2015,18:00:00,20.901,19.472,18.806,17.189
31/07/2015,19:00:00,20.234,18.806,18.331,17.094
31/07/2015,20:00:00,19.187,17.76,17.189,16.523
31/07/2015,21:00:00,18.331,16.808,16.427,15.855
31/07/2015,22:00:00,17.475,16.141,15.664,15.473
31/07/2015,23:00:00,16.427,15.187,14.996,14.613
01/08/2015,00:00:00,15.76,14.517,14.421,14.23
01/08/2015,01:00:00,14.9,13.846,13.75,13.654
01/08/2015,02:00:00,14.23,13.076,13.173,13.076
01/08/2015,03:00:00,13.558,12.401,12.594,12.69
01/08/2015,04:00:00,12.883,11.819,12.013,12.207
01/08/2015,05:00:00,12.304,11.431,11.722,11.819
01/08/2015,06:00:00,12.69,12.207,12.207,12.497
01/08/2015,07:00:00,14.134,13.365,13.365,13.942
01/08/2015,08:00:00,16.141,15.855,15.569,16.427
01/08/2015,09:00:00,18.045,18.901,18.521,18.901
01/08/2015,10:00:00,20.424,22.429,21.951,19.092
01/08/2015,11:00:00,20.138,21.76,22.238,19.187
01/08/2015,12:00:00,19.948,20.329,21.76,18.806
01/08/2015,13:00:00,19.758,19.853,20.329,18.14
01/08/2015,14:00:00,19.662,20.043,20.519,18.14
01/08/2015,15:00:00,20.424,20.71,20.615,18.045
01/08/2015,16:00:00,19.092,18.521,19.377,17.57
01/08/2015,17:00:00,20.043,20.519,19.377,17.76
01/08/2015,18:00:00,19.472,18.996,18.996,17.57
01/08/2015,19:00:00,18.521,17.855,17.95,17.094
01/08/2015,20:00:00,17.76,17.284,17.189,16.713
01/08/2015,21:00:00,16.903,16.427,16.332,16.237
01/08/2015,22:00:00,16.237,15.76,15.76,15.76
01/08/2015,23:00:00,15.664,15.187,15.187,15.378
02/08/2015,00:00:00,15.187,14.804,14.804,14.996
02/08/2015,01:00:00,14.709,14.325,14.421,14.517
02/08/2015,02:00:00,14.134,13.75,14.038,14.23
02/08/2015,03:00:00,13.654,13.365,13.558,13.942
02/08/2015,04:00:00,13.173,12.787,13.076,13.461
02/08/2015,05:00:00,12.98,12.883,12.98,13.365
02/08/2015,06:00:00,13.365,13.269,13.269,13.461
02/08/2015,07:00:00,13.846,14.23,14.134,14.23
02/08/2015,08:00:00,16.427,17.189,16.808,16.999
02/08/2015,09:00:00,20.138,21.378,21.664,21.951
02/08/2015,10:00:00,21.473,23.388,23.677,20.424
02/08/2015,11:00:00,24.738,26.195,25.902,20.234
02/08/2015,12:00:00,25.125,26.585,26.292,20.71
02/08/2015,13:00:00,26.585,29.452,23.773,19.758
02/08/2015,14:00:00,27.075,29.752,24.255,19.092
02/08/2015,15:00:00,27.961,30.154,21.378,18.806
02/08/2015,16:00:00,26.195,28.953,20.234,18.616
02/08/2015,17:00:00,25.61,27.075,19.472,18.521
02/08/2015,18:00:00,23.773,22.908,18.996,18.331
02/08/2015,19:00:00,22.717,21.951,18.521,18.14
02/08/2015,20:00:00,21.855,21.091,18.045,17.855
02/08/2015,21:00:00,20.71,20.138,17.57,17.57
02/08/2015,22:00:00,19.662,19.092,17.189,17.189
02/08/2015,23:00:00,18.806,18.331,16.713,16.903
03/08/2015,00:00:00,18.045,17.475,16.332,16.618
03/08/2015,01:00:00,17.57,17.189,16.237,16.523
03/08/2015,02:00:00,16.999,16.523,15.855,16.332
03/08/2015,03:00:00,16.332,16.046,15.473,16.046
03/08/2015,04:00:00,15.951,15.76,15.187,15.855
03/08/2015,05:00:00,15.855,15.569,14.996,15.76
03/08/2015,06:00:00,16.427,16.713,15.664,15.951
03/08/2015,07:00:00,17.379,18.045,16.999,17.76
03/08/2015,08:00:00,19.187,20.424,19.853,20.043
03/08/2015,09:00:00,20.234,21.187,21.76,20.996
03/08/2015,10:00:00,22.621,24.158,23.484,21.473
03/08/2015,11:00:00,23.581,24.641,24.545,21.664
03/08/2015,12:00:00,21.282,21.378,22.333,20.329
03/08/2015,13:00:00,22.046,23.004,22.046,20.329
03/08/2015,14:00:00,23.004,24.255,22.908,20.519
03/08/2015,15:00:00,23.388,25.125,22.429,20.234
03/08/2015,16:00:00,23.581,24.545,21.76,20.043
03/08/2015,17:00:00,22.333,22.046,21.378,19.758
03/08/2015,18:00:00,21.282,20.519,20.234,19.092
03/08/2015,19:00:00,20.329,19.092,19.472,18.616
03/08/2015,20:00:00,19.282,18.426,18.806,18.236
03/08/2015,21:00:00,18.711,17.855,18.331,17.95
03/08/2015,22:00:00,18.14,17.475,18.045,17.57
03/08/2015,23:00:00,17.475,16.903,17.665,17.379
04/08/2015,00:00:00,16.618,15.951,17.094,16.903
04/08/2015,01:00:00,15.76,15.187,16.427,16.523
04/08/2015,02:00:00,15.091,14.613,15.951,16.046
04/08/2015,03:00:00,14.517,13.942,15.378,15.569
04/08/2015,04:00:00,13.942,13.365,14.9,15.091
04/08/2015,05:00:00,13.558,12.98,14.517,14.9
04/08/2015,06:00:00,13.558,13.461,14.996,15.091
04/08/2015,07:00:00,15.951,16.618,17.57,18.521
04/08/2015,08:00:00,16.903,19.282,20.71,21.091
04/08/2015,09:00:00,18.236,20.424,21.855,22.908
04/08/2015,10:00:00,20.234,21.473,22.238,20.996
04/08/2015,11:00:00,22.046,24.062,23.484,20.234
04/08/2015,12:00:00,22.142,23.292,24.835,20.71
04/08/2015,13:00:00,23.292,26.488,23.1,19.948
04/08/2015,14:00:00,20.615,20.519,21.664,19.282
04/08/2015,15:00:00,22.142,23.004,22.046,19.567
04/08/2015,16:00:00,21.664,22.333,21.378,19.282
04/08/2015,17:00:00,21.473,22.429,20.615,18.996
04/08/2015,18:00:00,20.901,20.424,20.043,18.616
04/08/2015,19:00:00,19.758,18.806,18.996,17.95
04/08/2015,20:00:00,18.711,17.76,18.331,17.379
04/08/2015,21:00:00,17.57,16.808,17.76,16.903
04/08/2015,22:00:00,16.999,16.332,17.284,16.618
04/08/2015,23:00:00,16.427,15.855,16.999,16.237
05/08/2015,00:00:00,16.046,15.569,16.618,16.046
05/08/2015,01:00:00,15.76,15.378,16.427,15.76
05/08/2015,02:00:00,15.378,15.091,16.141,15.569
05/08/2015,03:00:00,15.187,14.804,15.855,15.282
05/08/2015,04:00:00,14.9,14.613,15.664,15.091
05/08/2015,05:00:00,14.421,14.038,15.187,14.9
05/08/2015,06:00:00,14.517,14.134,15.378,15.091
05/08/2015,07:00:00,15.664,16.332,16.618,16.237
05/08/2015,08:00:00,16.332,17.189,17.094,16.427
05/08/2015,09:00:00,16.999,18.045,17.57,16.523
05/08/2015,10:00:00,18.806,21.187,19.092,17.57
05/08/2015,11:00:00,17.665,17.665,18.616,17.189
05/08/2015,12:00:00,18.711,19.567,19.092,17.57
05/08/2015,13:00:00,19.092,19.948,19.377,17.76
05/08/2015,14:00:00,18.711,18.901,19.092,17.475
05/08/2015,15:00:00,19.377,20.138,19.282,17.57
05/08/2015,16:00:00,19.567,20.043,19.377,17.855
05/08/2015,17:00:00,18.616,18.045,18.616,17.284
05/08/2015,18:00:00,18.521,18.14,18.426,17.094
05/08/2015,19:00:00,17.57,16.999,17.475,16.713
05/08/2015,20:00:00,17.094,16.427,17.094,16.523
05/08/2015,21:00:00,16.237,15.664,16.523,15.951
05/08/2015,22:00:00,16.141,15.664,16.427,15.951
05/08/2015,23:00:00,15.855,15.378,16.237,15.76
06/08/2015,00:00:00,15.378,14.996,15.76,15.473
06/08/2015,01:00:00,14.9,14.517,15.378,15.282
06/08/2015,02:00:00,14.996,14.709,15.378,15.187
06/08/2015,03:00:00,14.517,14.134,14.996,14.996
06/08/2015,04:00:00,14.9,14.9,15.282,15.091
06/08/2015,05:00:00,15.091,15.282,15.473,15.378
06/08/2015,06:00:00,15.378,15.855,15.664,15.664
06/08/2015,07:00:00,16.237,17.094,16.427,16.332
06/08/2015,08:00:00,16.237,16.999,16.427,16.332
06/08/2015,09:00:00,18.996,20.996,18.901,18.045
06/08/2015,10:00:00,20.329,21.664,20.805,19.092
06/08/2015,11:00:00,21.091,22.525,21.473,19.758
06/08/2015,12:00:00,23.292,24.158,24.351,20.519
06/08/2015,13:00:00,23.484,24.062,23.196,20.234
06/08/2015,14:00:00,25.125,26.488,23.388,20.329
06/08/2015,15:00:00,24.931,25.708,22.429,22.142
06/08/2015,16:00:00,25.416,27.272,21.664,23.1
06/08/2015,17:00:00,25.319,27.665,20.519,21.76
06/08/2015,18:00:00,23.004,22.908,19.758,19.567
06/08/2015,19:00:00,21.664,21.664,19.187,18.711
06/08/2015,20:00:00,20.424,19.662,18.045,13.558
06/08/2015,21:00:00,19.377,18.711,17.379,12.594
06/08/2015,22:00:00,18.331,17.76,16.808,11.041
06/08/2015,23:00:00,17.379,16.808,16.141,10.259
07/08/2015,00:00:00,16.523,15.951,15.473,9.965
07/08/2015,01:00:00,15.664,14.996,14.9,8.879
07/08/2015,02:00:00,14.996,14.421,14.325,8.481
07/08/2015,03:00:00,14.134,13.654,13.654,7.682
07/08/2015,04:00:00,13.461,12.883,13.173,6.978
07/08/2015,05:00:00,12.98,12.594,12.883,7.882
07/08/2015,06:00:00,13.75,13.846,13.461,13.269
07/08/2015,07:00:00,15.664,15.76,15.187,16.012
07/08/2015,08:00:00,17.855,19.187,18.331,20.41
07/08/2015,09:00:00,22.238,22.908,22.333,22.365
07/08/2015,10:00:00,23.196,25.028,23.677,23.112
07/08/2015,11:00:00,26.781,27.764,27.567,23.117
07/08/2015,12:00:00,29.452,31.268,29.752,23.542
07/08/2015,13:00:00,29.752,30.356,25.028,23.512
07/08/2015,14:00:00,31.472,34.058,24.158,23.116
07/08/2015,15:00:00,28.754,28.853,23.1,22.864
07/08/2015,16:00:00,27.468,27.468,22.908,20.329
07/08/2015,17:00:00,25.708,25.416,21.76,20.138
07/08/2015,18:00:00,24.448,24.062,20.71,19.853
07/08/2015,19:00:00,23.196,22.908,19.948,19.282
07/08/2015,20:00:00,21.951,21.569,18.996,18.711
07/08/2015,21:00:00,20.805,20.424,18.236,18.236
07/08/2015,22:00:00,19.758,19.377,17.475,17.57
07/08/2015,23:00:00,18.806,18.426,16.903,16.903
08/08/2015,00:00:00,17.95,17.379,16.427,16.523
08/08/2015,01:00:00,17.189,16.618,15.855,15.951
08/08/2015,02:00:00,16.523,15.951,15.378,15.473
08/08/2015,03:00:00,15.76,15.569,14.9,14.996
08/08/2015,04:00:00,15.664,15.569,14.804,14.804
08/08/2015,05:00:00,14.996,14.613,14.23,14.517
08/08/2015,06:00:00,14.996,14.9,14.517,14.804
08/08/2015,07:00:00,16.141,16.618,15.378,15.951
08/08/2015,08:00:00,19.567,20.519,18.711,20.424
08/08/2015,09:00:00,21.951,22.621,21.187,21.569
08/08/2015,10:00:00,25.61,26.683,25.125,21.282
08/08/2015,11:00:00,25.513,26.585,25.319,21.569
08/08/2015,12:00:00,27.665,28.159,29.552,22.142
08/08/2015,13:00:00,29.053,30.659,25.125,21.664
08/08/2015,14:00:00,30.963,31.778,24.738,21.473
08/08/2015,15:00:00,28.456,29.352,23.292,21.378
08/08/2015,16:00:00,29.252,30.963,22.238,21.091
08/08/2015,17:00:00,26.585,26.39,22.046,20.71
08/08/2015,18:00:00,25.125,24.931,21.76,20.71
08/08/2015,19:00:00,23.581,22.717,20.901,20.138
08/08/2015,20:00:00,22.525,21.951,20.234,19.662
08/08/2015,21:00:00,21.378,20.71,19.472,19.282
08/08/2015,22:00:00,20.329,19.758,18.711,18.806
08/08/2015,23:00:00,19.377,18.996,18.14,17.95
09/08/2015,00:00:00,18.521,18.045,17.57,17.379
09/08/2015,01:00:00,17.475,17.189,16.903,16.808
09/08/2015,02:00:00,16.808,16.237,16.237,16.237
09/08/2015,03:00:00,15.855,15.378,15.569,15.664
09/08/2015,04:00:00,15.187,14.709,14.9,14.996
09/08/2015,05:00:00,14.709,14.134,14.613,14.613
09/08/2015,06:00:00,14.613,14.517,14.709,14.9
09/08/2015,07:00:00,16.046,16.618,15.473,16.903
09/08/2015,08:00:00,17.76,18.426,17.665,18.426
09/08/2015,09:00:00,23.677,24.931,21.951,24.351
09/08/2015,10:00:00,22.238,23.581,22.238,21.664
09/08/2015,11:00:00,22.429,23.484,22.333,21.282
09/08/2015,12:00:00,24.545,25.319,24.835,22.046
09/08/2015,13:00:00,28.456,30.356,23.966,20.519
09/08/2015,14:00:00,29.352,31.574,22.046,20.519
09/08/2015,15:00:00,30.054,32.291,21.664,20.424
09/08/2015,16:00:00,26.977,27.764,21.569,20.424
09/08/2015,17:00:00,27.567,28.555,21.378,20.519
09/08/2015,18:00:00,24.641,24.158,20.424,20.138
09/08/2015,19:00:00,23.388,23.004,20.043,19.758
09/08/2015,20:00:00,22.333,21.76,19.377,19.472
09/08/2015,21:00:00,21.473,20.996,19.187,19.092
09/08/2015,22:00:00,20.519,20.043,18.806,18.616
09/08/2015,23:00:00,20.234,19.948,18.616,18.426
10/08/2015,00:00:00,19.662,19.472,18.521,18.236
10/08/2015,01:00:00,19.282,19.187,18.331,18.045
10/08/2015,02:00:00,18.996,18.901,18.236,17.95
10/08/2015,03:00:00,18.616,18.521,18.045,17.76
10/08/2015,04:00:00,18.331,18.236,17.855,17.57
10/08/2015,05:00:00,18.236,18.14,17.855,17.475
10/08/2015,06:00:00,18.331,18.616,18.045,17.665
10/08/2015,07:00:00,18.901,19.472,18.616,18.616
10/08/2015,08:00:00,19.282,19.567,19.472,18.996
10/08/2015,09:00:00,21.187,21.855,20.519,19.853
10/08/2015,10:00:00,20.805,21.473,20.615,19.472
10/08/2015,11:00:00,20.234,20.71,20.424,19.282
10/08/2015,12:00:00,20.519,20.901,20.138,19.377
10/08/2015,13:00:00,23.581,25.222,21.282,20.234
10/08/2015,14:00:00,21.473,21.569,20.805,19.758
10/08/2015,15:00:00,22.429,23.292,21.282,20.138
10/08/2015,16:00:00,21.951,22.333,20.71,19.853
10/08/2015,17:00:00,21.664,21.569,20.71,19.853
10/08/2015,18:00:00,21.378,20.996,20.138,19.567
10/08/2015,19:00:00,20.424,19.853,19.662,19.282
10/08/2015,20:00:00,19.853,19.282,19.377,18.901
10/08/2015,21:00:00,18.806,17.665,18.616,18.236
10/08/2015,22:00:00,17.855,16.903,17.95,17.665
10/08/2015,23:00:00,17.094,16.332,17.379,17.094
11/08/2015,00:00:00,16.332,15.473,16.808,16.523
11/08/2015,01:00:00,15.76,15.187,16.237,16.141
11/08/2015,02:00:00,15.187,14.613,15.76,15.569
11/08/2015,03:00:00,14.9,14.325,15.378,15.378
11/08/2015,04:00:00,14.517,14.038,15.091,14.996
11/08/2015,05:00:00,14.038,13.654,14.709,14.709
11/08/2015,06:00:00,14.325,14.23,14.613,14.613
11/08/2015,07:00:00,15.187,15.76,15.187,15.091
11/08/2015,08:00:00,15.855,16.808,15.569,15.473
11/08/2015,09:00:00,17.094,18.426,16.141,16.237
11/08/2015,10:00:00,18.806,20.329,18.045,17.189
11/08/2015,11:00:00,22.525,24.448,21.569,19.758
11/08/2015,12:00:00,23.196,24.931,22.333,20.043
11/08/2015,13:00:00,24.835,26.879,22.525,20.329
11/08/2015,14:00:00,23.388,24.255,21.76,19.853
11/08/2015,15:00:00,22.908,23.388,21.187,19.567
11/08/2015,16:00:00,22.525,22.908,20.71,19.282
11/08/2015,17:00:00,21.664,21.378,19.758,18.806
11/08/2015,18:00:00,20.901,20.519,18.996,18.426
11/08/2015,19:00:00,20.329,19.567,18.331,17.95
11/08/2015,20:00:00,19.662,18.996,18.045,17.665
11/08/2015,21:00:00,19.092,18.331,17.665,17.284
11/08/2015,22:00:00,18.426,17.76,17.284,16.903
11/08/2015,23:00:00,17.95,17.284,16.903,16.427
12/08/2015,00:00:00,17.57,16.999,16.713,16.237
12/08/2015,01:00:00,17.189,16.713,16.427,16.046
12/08/2015,02:00:00,16.903,16.427,16.237,15.855
12/08/2015,03:00:00,16.618,16.237,16.046,15.76
12/08/2015,04:00:00,16.237,15.951,15.76,15.569
12/08/2015,05:00:00,15.951,15.569,15.569,15.378
12/08/2015,06:00:00,15.855,15.569,15.473,15.378
12/08/2015,07:00:00,16.523,16.808,15.855,15.473
12/08/2015,08:00:00,17.189,17.76,16.141,15.76
12/08/2015,09:00:00,18.806,19.853,17.189,16.808
12/08/2015,10:00:00,20.615,21.855,18.426,17.665
12/08/2015,11:00:00,22.621,24.255,20.043,18.521
12/08/2015,12:00:00,24.738,26.585,22.429,19.567
12/08/2015,13:00:00,24.158,25.416,21.569,19.282
12/08/2015,14:00:00,26.977,29.452,20.901,18.996
12/08/2015,15:00:00,28.357,30.558,20.519,19.282
12/08/2015,16:00:00,27.37,28.655,19.758,19.187
12/08/2015,17:00:00,25.319,25.902,19.567,19.187
12/08/2015,18:00:00,23.869,24.062,19.282,18.996
12/08/2015,19:00:00,22.429,22.046,18.711,18.616
12/08/2015,20:00:00,21.473,20.996,18.331,18.14
12/08/2015,21:00:00,20.71,20.043,18.045,17.76
12/08/2015,22:00:00,19.948,19.472,17.57,17.379
12/08/2015,23:00:00,19.187,18.806,17.189,16.903
13/08/2015,00:00:00,18.521,17.95,16.713,16.523
13/08/2015,01:00:00,17.95,17.379,16.332,16.141
13/08/2015,02:00:00,17.57,17.189,16.141,16.046
13/08/2015,03:00:00,17.379,17.189,16.046,15.951
